AL, 04, 1992081518, 61, VBAR,  48, 132N,  466W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 61, VBAR,  72, 159N,  549W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 71, 90AE,  12,  97N,  332W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 71, 90AE,  24,  97N,  375W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 71, 90AE,  36,  97N,  414W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 71, 90AE,  48, 104N,  447W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 71, 90AE,  72, 120N,  505W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 81, BAMA,  12,  91N,  327W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 81, BAMA,  24,  90N,  366W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 81, BAMA,  36,  97N,  405W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 81, BAMA,  48, 106N,  445W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 81, BAMA,  72, 123N,  531W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 82, BAMB,  12,  97N,  322W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 82, BAMB,  24, 101N,  357W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 82, BAMB,  36, 111N,  393W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 82, BAMB,  48, 123N,  430W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 82, BAMB,  72, 148N,  504W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 00, CARQ, -24,  97N,  218W,   0, 1009,   ,   0,    ,    0,    0,    0,    0, 1011,  125,  30,   0,   0,    ,   0,    ,   0,   0,           , D, 
AL, 04, 1992081600, 00, CARQ, -12,  97N,  258W,  25, 1009,   ,   0,    ,    0,    0,    0,    0, 1011,  125,  30,   0,   0,    ,   0,    , 270,  20,           , D, 
AL, 04, 1992081600, 00, CARQ,   0,  97N,  300W,  25, 1009,   ,   0,    ,    0,    0,    0,    0, 1011,  125,  30,   0,   0,    ,   0,    , 270,  21,           , D, 
AL, 04, 1992081600, 11, XTRP,  12,  97N,  342W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
